zmw,1,2,3,4,5,6,7,8,9,10,11
m84046_240619_124816_s1/214701874/ccs,1,1,0,0,0,0,0,0,0,1,0
m84046_240619_124816_s1/114165281/ccs,0,0,0,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/238421590/ccs,0,1,0,1,0,0,0,0,0,1,1
m84046_240619_124816_s1/56956773/ccs,-1,-1,-1,-1,0,0,0,0,-1,-1,1
m84046_240619_124816_s1/144704204/ccs,1,1,1,1,0,1,0,0,0,0,1
m84046_240619_124816_s1/178917276/ccs,1,1,0,0,0,0,1,1,1,0,0
m84046_240619_124816_s1/87494692/ccs,1,1,0,0,0,1,0,0,1,0,1
m84046_240619_124816_s1/5244560/ccs,1,1,0,1,1,0,1,1,0,0,1
m84046_240619_124816_s1/132385864/ccs,0,0,0,0,0,0,1,0,0,0,1
m84046_240619_124816_s1/73467953/ccs,0,0,0,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/91685024/ccs,1,1,1,0,1,1,0,0,0,0,1
m84046_240619_124816_s1/160961356/ccs,0,0,0,0,0,0,1,0,0,1,1
m84046_240619_124816_s1/67897806/ccs,1,1,1,0,0,0,0,0,0,1,1
m84046_240619_124816_s1/196545497/ccs,0,0,0,0,0,0,1,0,1,1,1
m84046_240619_124816_s1/64882618/ccs,1,1,0,0,1,0,0,1,1,1,1
m84046_240619_124816_s1/178391863/ccs,0,0,0,0,0,0,0,0,0,0,0
m84046_240619_124816_s1/51777561/ccs,0,0,0,0,1,1,1,0,0,-1,-1
m84046_240619_124816_s1/176820277/ccs,1,1,0,1,0,0,0,0,1,0,-1
m84046_240619_124816_s1/54595716/ccs,1,1,0,0,0,0,1,0,1,0,1
m84046_240619_124816_s1/122488908/ccs,1,1,0,0,0,1,0,0,0,0,1
m84046_240619_124816_s1/109713245/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/157745684/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/214632030/ccs,1,1,0,0,0,0,0,1,0,0,-1
m84046_240619_124816_s1/234624581/ccs,1,0,0,1,0,0,0,0,1,1,1
m84046_240619_124816_s1/231413534/ccs,0,0,0,0,0,1,0,0,0,0,-1
m84046_240619_124816_s1/46334514/ccs,0,0,0,1,0,0,1,0,1,0,1
m84046_240619_124816_s1/195756855/ccs,0,0,1,0,0,0,0,1,0,0,1
m84046_240619_124816_s1/66523179/ccs,1,1,1,0,0,0,0,0,1,0,-1
m84046_240619_124816_s1/98370133/ccs,1,0,0,1,0,1,0,0,0,0,1
m84046_240619_124816_s1/92669187/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/204412726/ccs,1,0,0,0,1,0,0,1,0,0,1
m84046_240619_124816_s1/34411251/ccs,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
m84046_240619_124816_s1/87166154/ccs,0,0,0,1,0,0,1,0,1,0,1
m84046_240619_124816_s1/157679855/ccs,1,1,1,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/106890649/ccs,0,0,0,1,0,0,1,0,0,0,1
m84046_240619_124816_s1/67373644/ccs,0,0,0,0,1,0,0,0,0,0,1
m84046_240619_124816_s1/41684303/ccs,1,1,0,0,0,0,0,0,0,1,1
m84046_240619_124816_s1/22353537/ccs,0,0,0,1,1,0,0,0,1,0,-1
m84046_240619_124816_s1/40240103/ccs,0,0,0,1,1,0,1,1,1,0,1
m84046_240619_124816_s1/162600573/ccs,0,0,0,1,1,1,0,0,1,1,1
m84046_240619_124816_s1/250482708/ccs,0,0,0,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/245960217/ccs,0,0,0,0,0,0,1,0,0,0,1
m84046_240619_124816_s1/82579395/ccs,1,0,0,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/235015709/ccs,0,0,0,0,1,0,1,0,1,1,1
m84046_240619_124816_s1/58854952/ccs,0,0,0,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/79038524/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/24775752/ccs,0,0,1,1,0,0,0,1,1,0,1
m84046_240619_124816_s1/146869421/ccs,0,0,0,1,0,0,0,0,1,0,-1
m84046_240619_124816_s1/185471748/ccs,1,1,0,0,1,0,0,0,0,1,1
m84046_240619_124816_s1/27920897/ccs,0,0,1,0,1,0,1,1,1,0,1
m84046_240619_124816_s1/204280960/ccs,0,0,0,0,0,0,1,0,1,1,1
m84046_240619_124816_s1/130093927/ccs,1,0,0,0,0,1,1,0,1,0,1
m84046_240619_124816_s1/112463212/ccs,1,1,1,0,0,0,0,1,1,0,1
m84046_240619_124816_s1/258149293/ccs,0,0,0,0,0,0,1,1,0,0,1
m84046_240619_124816_s1/76027763/ccs,0,0,1,0,0,0,0,0,1,1,1
m84046_240619_124816_s1/173607112/ccs,0,0,1,0,0,0,0,1,1,0,1
m84046_240619_124816_s1/144048727/ccs,0,0,0,1,0,1,1,1,0,1,1
m84046_240619_124816_s1/18287257/ccs,0,0,0,0,0,0,0,1,1,0,1
m84046_240619_124816_s1/131664112/ccs,1,1,0,1,0,0,1,0,0,0,1
m84046_240619_124816_s1/189333849/ccs,1,1,0,0,1,0,0,0,-1,-1,1
m84046_240619_124816_s1/22350509/ccs,0,0,0,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/220795366/ccs,1,0,1,1,0,1,0,0,0,1,1
m84046_240619_124816_s1/74056599/ccs,0,0,0,0,0,0,1,0,0,0,1
m84046_240619_124816_s1/228591678/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/170070494/ccs,0,0,0,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/78317108/ccs,1,1,0,0,0,0,0,1,0,0,1
m84046_240619_124816_s1/224920648/ccs,1,1,1,1,0,0,0,0,1,1,1
m84046_240619_124816_s1/55119295/ccs,0,0,0,0,1,0,1,0,1,1,1
m84046_240619_124816_s1/35654733/ccs,0,0,0,0,0,0,0,0,1,1,1
m84046_240619_124816_s1/125503190/ccs,1,0,1,0,1,0,0,0,0,0,-1
m84046_240619_124816_s1/251989463/ccs,0,0,0,1,0,0,1,0,1,1,1
m84046_240619_124816_s1/105317693/ccs,0,0,0,0,1,0,1,0,0,0,1
m84046_240619_124816_s1/72355906/ccs,0,0,0,0,0,0,0,0,1,0,-1
m84046_240619_124816_s1/152442199/ccs,0,0,1,0,0,0,0,0,0,1,1
m84046_240619_124816_s1/218174730/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/141104722/ccs,0,0,0,0,1,0,0,0,1,0,1
m84046_240619_124816_s1/146345048/ccs,1,1,0,0,0,0,0,0,0,1,1
m84046_240619_124816_s1/234818925/ccs,0,0,0,0,1,1,0,0,0,0,1
m84046_240619_124816_s1/200545589/ccs,0,0,0,0,0,1,0,0,1,0,1
m84046_240619_124816_s1/115345527/ccs,1,0,0,0,1,0,1,0,1,0,1
m84046_240619_124816_s1/21107355/ccs,1,1,0,0,0,0,0,0,0,1,1
m84046_240619_124816_s1/93981794/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/182521998/ccs,0,0,0,1,0,0,0,0,1,1,1
m84046_240619_124816_s1/193334778/ccs,0,0,0,0,0,0,0,0,1,1,1
m84046_240619_124816_s1/137301991/ccs,0,0,1,0,0,0,0,0,0,1,1
m84046_240619_124816_s1/136123404/ccs,1,0,0,0,1,0,0,0,0,0,1
m84046_240619_124816_s1/212604112/ccs,1,0,1,1,0,0,0,1,0,1,1
m84046_240619_124816_s1/142153164/ccs,0,0,0,1,0,0,1,0,0,1,1
m84046_240619_124816_s1/226822487/ccs,0,0,0,0,0,0,0,1,0,1,1
m84046_240619_124816_s1/146081728/ccs,1,0,0,1,0,0,0,0,1,0,1
m84046_240619_124816_s1/138347208/ccs,1,0,0,0,0,0,0,0,0,1,1
m84046_240619_124816_s1/202180553/ccs,1,0,1,0,0,0,0,1,0,0,1
m84046_240619_124816_s1/186255903/ccs,1,1,1,1,1,0,1,0,0,1,1
m84046_240619_124816_s1/104797515/ccs,0,0,1,0,0,0,1,0,1,0,0
m84046_240619_124816_s1/90243300/ccs,0,0,0,0,0,0,0,0,1,1,1
m84046_240619_124816_s1/143918725/ccs,0,0,0,0,0,0,1,0,1,1,1
m84046_240619_124816_s1/212142132/ccs,1,0,0,0,1,0,0,0,0,0,1
m84046_240619_124816_s1/206377125/ccs,1,0,0,1,0,0,1,0,0,0,1
m84046_240619_124816_s1/184882121/ccs,0,0,0,0,0,1,0,1,0,0,1
m84046_240619_124816_s1/154930933/ccs,0,0,0,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/25038611/ccs,1,0,0,0,0,0,0,1,1,1,1
m84046_240619_124816_s1/195434089/ccs,0,0,0,0,0,0,1,0,0,0,1
m84046_240619_124816_s1/116392350/ccs,1,1,1,1,0,0,0,1,1,1,1
m84046_240619_124816_s1/78515693/ccs,0,0,0,1,0,0,0,1,0,1,-1
m84046_240619_124816_s1/132977609/ccs,1,1,1,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/215482424/ccs,1,0,0,0,0,0,1,1,0,0,1
m84046_240619_124816_s1/57086263/ccs,0,0,1,0,0,0,1,1,1,1,1
m84046_240619_124816_s1/163451491/ccs,0,0,0,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/116524455/ccs,0,0,1,0,0,1,0,0,0,0,1
m84046_240619_124816_s1/109055279/ccs,1,0,0,1,1,0,0,0,0,0,1
m84046_240619_124816_s1/193991277/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/163842107/ccs,0,0,0,0,0,0,0,1,1,0,1
m84046_240619_124816_s1/181143465/ccs,1,1,0,1,0,0,1,0,0,0,1
m84046_240619_124816_s1/42472941/ccs,0,0,0,1,0,1,0,0,0,0,1
m84046_240619_124816_s1/30674898/ccs,1,1,1,1,0,1,1,0,0,0,-1
m84046_240619_124816_s1/95555979/ccs,0,0,0,0,0,0,0,0,0,1,1
m84046_240619_124816_s1/115086036/ccs,0,0,0,1,0,0,0,0,0,0,-1
m84046_240619_124816_s1/148766907/ccs,0,0,0,0,0,0,0,1,0,1,1
m84046_240619_124816_s1/24253989/ccs,0,0,-1,-1,-1,0,0,0,0,0,1
m84046_240619_124816_s1/27329315/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/77989956/ccs,1,0,1,0,0,0,0,0,0,1,1
m84046_240619_124816_s1/51582635/ccs,1,0,0,0,1,0,0,0,0,0,1
m84046_240619_124816_s1/166139387/ccs,0,0,0,0,0,0,0,0,0,0,-1
m84046_240619_124816_s1/28183799/ccs,0,0,1,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/65471460/ccs,1,1,1,0,0,1,1,0,0,1,1
m84046_240619_124816_s1/164366081/ccs,0,0,0,1,0,0,1,0,0,0,1
m84046_240619_124816_s1/96537961/ccs,1,1,0,0,1,0,1,0,1,0,1
m84046_240619_124816_s1/84940704/ccs,1,0,0,0,0,1,1,1,0,0,1
m84046_240619_124816_s1/190057273/ccs,0,0,0,0,-1,-1,-1,0,1,0,1
m84046_240619_124816_s1/133234821/ccs,1,1,0,0,0,0,0,1,1,0,1
m84046_240619_124816_s1/244322015/ccs,0,0,0,0,0,0,1,0,0,0,1
m84046_240619_124816_s1/84937220/ccs,1,1,0,0,0,0,0,0,1,1,1
m84046_240619_124816_s1/214500292/ccs,1,0,0,1,0,0,0,0,0,0,-1
m84046_240619_124816_s1/208471990/ccs,0,0,1,0,0,0,1,0,1,1,1
m84046_240619_124816_s1/35459244/ccs,1,0,1,0,1,1,0,1,0,0,1
m84046_240619_124816_s1/56169365/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/204210551/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/211223943/ccs,0,0,0,0,0,0,1,0,0,0,1
m84046_240619_124816_s1/111613605/ccs,0,0,0,1,0,0,0,1,0,0,1
m84046_240619_124816_s1/49415556/ccs,1,1,1,0,0,0,0,1,0,1,1
m84046_240619_124816_s1/94700925/ccs,0,0,0,1,0,0,0,0,1,1,1
m84046_240619_124816_s1/219940694/ccs,0,0,0,1,0,0,0,0,0,0,-1
m84046_240619_124816_s1/50924394/ccs,0,0,0,0,0,0,0,1,0,0,1
m84046_240619_124816_s1/111217060/ccs,0,0,1,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/105645717/ccs,0,0,0,0,1,0,1,0,0,0,-1
m84046_240619_124816_s1/169674103/ccs,0,0,0,1,1,1,1,0,0,0,1
m84046_240619_124816_s1/154338663/ccs,1,0,0,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/83826585/ccs,0,0,0,1,1,0,0,0,0,0,1
m84046_240619_124816_s1/112461256/ccs,1,1,1,1,0,0,0,1,0,1,1
m84046_240619_124816_s1/71107670/ccs,0,0,1,0,1,0,1,0,0,1,1
m84046_240619_124816_s1/50925086/ccs,0,0,0,0,-1,-1,-1,0,1,0,1
m84046_240619_124816_s1/168236395/ccs,0,0,0,0,0,0,0,1,1,1,1
m84046_240619_124816_s1/108991329/ccs,0,0,0,0,1,0,1,0,0,0,1
m84046_240619_124816_s1/59246060/ccs,1,0,1,0,1,0,0,0,1,0,1
m84046_240619_124816_s1/31920927/ccs,1,0,0,1,0,0,0,0,1,0,1
m84046_240619_124816_s1/168691478/ccs,1,1,1,0,1,0,0,1,0,0,1
m84046_240619_124816_s1/184813252/ccs,0,0,0,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/74451215/ccs,0,0,0,0,0,0,0,0,1,1,1
m84046_240619_124816_s1/95552858/ccs,1,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/234554985/ccs,1,1,1,1,1,0,1,0,0,1,1
m84046_240619_124816_s1/108268152/ccs,0,0,1,0,1,0,1,0,1,0,1
m84046_240619_124816_s1/227806075/ccs,0,0,0,0,0,0,0,1,0,0,1
m84046_240619_124816_s1/136843692/ccs,0,0,0,0,0,0,1,1,0,0,1
m84046_240619_124816_s1/213062837/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/100930471/ccs,0,0,0,1,0,0,0,0,1,1,1
m84046_240619_124816_s1/197661291/ccs,1,0,0,0,0,0,0,1,1,0,1
m84046_240619_124816_s1/177280047/ccs,0,0,1,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/180160770/ccs,1,1,0,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/81333219/ccs,1,1,1,0,0,0,0,0,1,1,1
m84046_240619_124816_s1/143460985/ccs,0,0,0,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/240718510/ccs,0,0,0,0,1,0,0,0,0,0,1
m84046_240619_124816_s1/126356562/ccs,1,0,0,0,0,0,0,0,0,1,1
m84046_240619_124816_s1/226628165/ccs,1,1,0,0,0,0,1,0,0,1,1
m84046_240619_124816_s1/150538919/ccs,1,0,0,1,0,0,0,0,0,0,-1
m84046_240619_124816_s1/224135494/ccs,0,0,0,1,1,0,0,0,0,1,1
m84046_240619_124816_s1/207949835/ccs,0,0,0,0,1,0,0,0,0,1,1
m84046_240619_124816_s1/154211176/ccs,0,0,0,0,1,0,0,0,1,0,1
m84046_240619_124816_s1/210112340/ccs,0,0,0,0,0,0,0,1,0,0,1
m84046_240619_124816_s1/14877576/ccs,0,0,0,1,1,0,0,0,1,0,-1
m84046_240619_124816_s1/123602928/ccs,0,0,0,1,1,0,1,0,0,0,1
m84046_240619_124816_s1/146344633/ccs,0,0,0,0,0,0,1,1,0,0,1
m84046_240619_124816_s1/107612261/ccs,1,0,0,0,0,0,1,0,0,0,1
m84046_240619_124816_s1/52104956/ccs,0,0,0,0,1,0,0,0,1,0,1
m84046_240619_124816_s1/132383528/ccs,0,0,1,0,0,0,0,0,0,0,0
m84046_240619_124816_s1/199627312/ccs,1,0,0,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/73076479/ccs,1,1,1,0,0,0,0,1,1,0,1
m84046_240619_124816_s1/234947174/ccs,0,0,0,0,0,0,0,1,1,0,1
m84046_240619_124816_s1/45875818/ccs,0,0,0,0,0,1,0,0,0,0,1
m84046_240619_124816_s1/43060295/ccs,0,0,0,0,0,0,1,1,1,1,1
m84046_240619_124816_s1/248775327/ccs,0,0,0,1,0,0,1,0,0,0,1
m84046_240619_124816_s1/72093059/ccs,0,0,0,1,1,0,0,0,1,0,1
m84046_240619_124816_s1/169874393/ccs,1,0,0,0,0,0,1,1,0,0,-1
m84046_240619_124816_s1/82122327/ccs,1,1,-1,-1,0,1,0,0,0,1,1
m84046_240619_124816_s1/201854202/ccs,0,0,1,1,0,0,1,0,1,0,1
m84046_240619_124816_s1/169476918/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/165676857/ccs,0,0,0,0,0,0,0,1,0,1,1
m84046_240619_124816_s1/190188856/ccs,1,0,0,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/144577225/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/102765862/ccs,0,0,0,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/198904531/ccs,0,0,0,1,0,0,0,0,1,1,1
m84046_240619_124816_s1/66259351/ccs,1,1,1,1,1,0,0,1,1,0,1
m84046_240619_124816_s1/79498590/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/199034787/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/144249082/ccs,0,0,0,0,1,1,0,0,1,0,1
m84046_240619_124816_s1/49944352/ccs,0,0,0,0,0,0,0,0,1,1,1
m84046_240619_124816_s1/100335720/ccs,1,1,1,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/115217481/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/54268474/ccs,0,0,0,0,0,0,0,0,0,1,0
m84046_240619_124816_s1/242224260/ccs,0,0,0,1,0,0,0,0,1,0,1
m84046_240619_124816_s1/141953595/ccs,1,1,0,0,0,0,0,0,1,1,1
m84046_240619_124816_s1/43387366/ccs,1,1,1,0,0,0,0,0,0,1,1
m84046_240619_124816_s1/164500327/ccs,1,1,0,0,0,1,1,0,1,0,1
m84046_240619_124816_s1/104531476/ccs,0,0,0,0,0,0,1,1,0,0,1
m84046_240619_124816_s1/263852709/ccs,0,0,1,0,0,0,0,1,0,1,1
m84046_240619_124816_s1/100862595/ccs,0,0,1,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/142939162/ccs,0,0,0,0,0,0,0,0,0,0,-1
m84046_240619_124816_s1/237440761/ccs,0,0,0,1,0,0,0,1,1,1,1
m84046_240619_124816_s1/184356653/ccs,0,0,0,0,0,0,0,1,0,1,1
m84046_240619_124816_s1/118950334/ccs,0,0,1,0,0,0,0,1,1,1,1
m84046_240619_124816_s1/220532789/ccs,0,0,0,0,0,0,1,0,0,0,0
m84046_240619_124816_s1/48431339/ccs,0,0,0,0,1,0,0,0,0,0,1
m84046_240619_124816_s1/133695021/ccs,1,0,0,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/135727136/ccs,0,0,1,1,0,0,0,1,1,1,1
m84046_240619_124816_s1/100730929/ccs,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1
m84046_240619_124816_s1/102958777/ccs,1,1,1,0,1,0,0,1,0,0,1
m84046_240619_124816_s1/215483847/ccs,0,0,0,0,0,0,0,1,-1,-1,1
m84046_240619_124816_s1/71762514/ccs,1,0,0,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/258280017/ccs,0,0,0,1,0,0,1,0,0,0,1
m84046_240619_124816_s1/249042042/ccs,0,0,0,0,0,0,1,0,0,0,1
m84046_240619_124816_s1/65473915/ccs,0,0,0,1,0,0,0,1,0,0,1
m84046_240619_124816_s1/39916225/ccs,1,0,0,1,0,0,1,0,0,1,1
m84046_240619_124816_s1/254937581/ccs,0,0,0,1,0,0,1,0,0,0,1
m84046_240619_124816_s1/121114945/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/29362755/ccs,1,1,1,1,1,0,0,1,1,1,1
m84046_240619_124816_s1/165807948/ccs,0,0,0,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/77661135/ccs,0,0,0,0,0,0,1,0,0,0,1
m84046_240619_124816_s1/124324705/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/122619855/ccs,0,0,1,0,1,1,0,0,0,1,1
m84046_240619_124816_s1/24514292/ccs,0,0,0,0,1,0,0,0,1,0,1
m84046_240619_124816_s1/3738197/ccs,1,0,0,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/189402426/ccs,0,0,0,1,0,0,1,0,1,0,1
m84046_240619_124816_s1/90380159/ccs,0,0,0,0,0,0,0,0,0,1,1
m84046_240619_124816_s1/175636532/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/236459722/ccs,1,0,0,1,0,0,0,1,0,0,1
m84046_240619_124816_s1/171444427/ccs,0,0,1,0,0,0,1,0,1,0,1
m84046_240619_124816_s1/189007286/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/45485767/ccs,0,0,0,1,0,0,1,1,0,0,1
m84046_240619_124816_s1/101515882/ccs,0,0,0,1,0,0,1,1,0,0,1
m84046_240619_124816_s1/20188049/ccs,0,0,0,0,0,0,1,0,1,1,1
m84046_240619_124816_s1/139333430/ccs,0,0,1,0,0,0,1,0,1,0,-1
m84046_240619_124816_s1/31132867/ccs,1,1,1,0,1,0,1,0,1,0,1
m84046_240619_124816_s1/160566344/ccs,0,0,0,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/102240217/ccs,0,0,0,1,0,0,0,1,0,0,1
m84046_240619_124816_s1/189464751/ccs,0,0,0,0,0,0,0,0,0,0,-1
m84046_240619_124816_s1/93652362/ccs,1,0,0,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/204475641/ccs,0,0,0,0,0,0,0,0,1,1,1
m84046_240619_124816_s1/117573637/ccs,1,1,0,0,0,0,0,1,1,0,1
m84046_240619_124816_s1/235540693/ccs,0,0,0,0,0,0,0,0,1,1,1
m84046_240619_124816_s1/115151521/ccs,0,0,0,0,0,0,0,1,0,0,1
m84046_240619_124816_s1/200873402/ccs,1,1,0,0,0,0,0,1,0,0,1
m84046_240619_124816_s1/122749957/ccs,1,1,0,0,0,0,0,1,1,0,1
m84046_240619_124816_s1/68813961/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/90902182/ccs,0,0,0,0,1,0,0,0,1,1,1
m84046_240619_124816_s1/195235345/ccs,0,0,0,1,0,0,0,0,1,1,1
m84046_240619_124816_s1/229049640/ccs,0,0,0,0,0,0,0,1,0,0,1
m84046_240619_124816_s1/19927940/ccs,1,1,0,0,0,0,0,1,0,1,1
m84046_240619_124816_s1/24577642/ccs,0,0,0,0,1,0,1,1,1,0,1
m84046_240619_124816_s1/75369197/ccs,1,0,0,0,1,0,0,1,1,1,1
m84046_240619_124816_s1/84543138/ccs,0,0,0,1,0,0,0,0,1,1,1
m84046_240619_124816_s1/49876401/ccs,1,1,1,0,1,0,0,0,1,0,1
m84046_240619_124816_s1/231934932/ccs,0,0,1,1,0,0,1,0,0,0,1
m84046_240619_124816_s1/146804551/ccs,0,0,1,1,0,1,0,0,0,1,0
m84046_240619_124816_s1/44175174/ccs,1,1,0,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/163121734/ccs,1,1,1,1,0,0,0,0,0,1,1
m84046_240619_124816_s1/179507909/ccs,0,0,0,1,0,0,0,0,1,0,1
m84046_240619_124816_s1/164564330/ccs,1,1,0,0,0,0,1,0,0,0,1
m84046_240619_124816_s1/209653646/ccs,0,0,1,0,0,0,0,1,1,1,1
m84046_240619_124816_s1/52039262/ccs,0,0,0,0,0,0,0,1,1,1,-1
m84046_240619_124816_s1/156108219/ccs,0,0,0,0,1,0,0,0,1,0,1
m84046_240619_124816_s1/98305742/ccs,1,1,0,0,1,0,0,0,0,1,1
m84046_240619_124816_s1/93061853/ccs,1,0,0,1,1,0,0,0,0,0,-1
m84046_240619_124816_s1/154276097/ccs,0,0,0,1,1,0,0,0,1,0,1
m84046_240619_124816_s1/110628268/ccs,0,0,1,1,1,0,0,1,0,0,1
m84046_240619_124816_s1/257495581/ccs,1,0,1,0,0,0,1,0,0,0,1
m84046_240619_124816_s1/109053964/ccs,0,0,0,0,0,0,1,1,0,0,0
m84046_240619_124816_s1/121637436/ccs,0,0,0,0,0,1,0,0,1,0,1
m84046_240619_124816_s1/96865410/ccs,0,0,0,0,0,0,0,0,1,0,-1
m84046_240619_124816_s1/13898188/ccs,0,0,0,0,0,0,0,0,0,1,1
m84046_240619_124816_s1/89657404/ccs,1,0,0,0,0,0,0,0,0,0,-1
m84046_240619_124816_s1/183963306/ccs,0,0,0,0,1,0,0,0,1,0,1
m84046_240619_124816_s1/45090658/ccs,1,1,1,1,1,0,0,0,1,0,1
m84046_240619_124816_s1/249304618/ccs,0,0,0,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/156631580/ccs,1,0,0,0,0,0,0,0,1,1,1
m84046_240619_124816_s1/189465216/ccs,1,0,0,0,0,0,0,1,-1,-1,0
m84046_240619_124816_s1/210635696/ccs,1,1,0,0,1,0,1,0,1,1,1
m84046_240619_124816_s1/28185517/ccs,0,0,0,0,1,0,0,0,0,0,-1
m84046_240619_124816_s1/213126516/ccs,0,0,0,1,0,0,0,0,1,0,1
m84046_240619_124816_s1/104268554/ccs,0,0,0,0,0,0,1,0,1,1,1
m84046_240619_124816_s1/183701964/ccs,0,0,0,0,1,1,1,0,1,0,1
m84046_240619_124816_s1/59509202/ccs,1,1,1,0,0,1,1,1,0,1,1
m84046_240619_124816_s1/42472075/ccs,0,0,0,1,0,0,1,1,0,1,1
m84046_240619_124816_s1/39655289/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/173084282/ccs,1,0,0,0,0,0,0,1,0,1,1
m84046_240619_124816_s1/220203894/ccs,0,0,0,1,1,0,0,0,1,1,1
m84046_240619_124816_s1/244060375/ccs,1,1,1,0,1,0,0,1,1,0,1
m84046_240619_124816_s1/105058925/ccs,1,0,0,1,1,0,0,0,0,0,1
m84046_240619_124816_s1/28181355/ccs,1,0,1,1,0,0,0,1,1,1,1
m84046_240619_124816_s1/19141922/ccs,0,0,0,0,0,0,0,0,1,0,-1
m84046_240619_124816_s1/172950854/ccs,1,1,1,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/83494915/ccs,0,0,0,0,0,0,0,1,0,0,1
m84046_240619_124816_s1/32181701/ccs,0,0,0,0,1,0,0,0,0,0,1
m84046_240619_124816_s1/235930722/ccs,1,1,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/162138980/ccs,1,0,0,0,0,1,0,1,0,0,1
m84046_240619_124816_s1/88477899/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/63048878/ccs,0,0,0,1,0,0,0,1,0,0,1
m84046_240619_124816_s1/60757027/ccs,0,0,0,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/145948782/ccs,-1,-1,-1,1,1,1,1,-1,-1,-1,1
m84046_240619_124816_s1/252645748/ccs,0,0,0,1,0,1,0,0,0,0,1
m84046_240619_124816_s1/64163172/ccs,-1,-1,-1,-1,1,1,1,-1,-1,-1,1
m84046_240619_124816_s1/35066520/ccs,0,0,0,0,0,0,0,0,0,1,1
m84046_240619_124816_s1/214696887/ccs,0,0,1,0,0,0,1,0,0,0,1
m84046_240619_124816_s1/224857140/ccs,0,0,0,0,1,0,1,0,0,0,1
m84046_240619_124816_s1/233112357/ccs,1,1,1,0,1,0,1,0,1,0,1
